SK_ID_CURR,TARGET
114338,0.0
114377,0.0
114385,0.0
114412,0.0
114422,0.0
114452,0.0
114460,0.0
114568,0.0
114720,0.0
114753,1.0
114812,0.0
114816,0.0
114829,0.0
114882,0.0
114928,0.0
114982,1.0
115040,0.0
115263,0.0
115293,0.0
115316,0.0
115355,0.0
115462,0.0
115538,0.0
115692,0.0
115731,1.0
115767,0.0
115792,0.0
115826,0.0
115847,0.0
115901,0.0
116002,0.0
116031,0.0
116040,0.0
116133,1.0
116138,0.0
116159,1.0
116248,0.0
116257,1.0
116333,0.0
116533,0.0
116542,0.0
116642,0.0
116708,1.0
116741,0.0
116811,0.0
116816,0.0
116839,0.0
116869,0.0
116905,0.0
116958,0.0
117047,0.0
117078,0.0
117109,0.0
117234,0.0
117250,0.0
117262,0.0
117263,0.0
117404,0.0
117419,0.0
117528,0.0
117533,0.0
117629,0.0
118004,0.0
118159,0.0
118339,0.0
118412,0.0
118442,0.0
118539,0.0
118682,0.0
118706,0.0
118857,0.0
118924,0.0
118944,0.0
119008,0.0
119117,0.0
119285,0.0
119292,0.0
119335,0.0
119493,0.0
119561,0.0
119583,0.0
119696,0.0
119703,0.0
119765,0.0
119897,0.0
120047,0.0
120082,0.0
120148,0.0
120161,0.0
120249,0.0
120287,0.0
120351,0.0
120387,0.0
120445,0.0
120455,0.0
120483,0.0
120547,0.0
120566,0.0
120629,0.0
120779,0.0
120875,0.0
120902,0.0
120984,0.0
121144,0.0
121233,0.0
121236,0.0
121267,0.0
121338,0.0
121402,0.0
121436,0.0
121445,0.0
121452,0.0
121470,0.0
121473,0.0
121508,0.0
121769,0.0
121787,0.0
121864,0.0
121986,0.0
122035,0.0
122223,0.0
122519,0.0
122567,0.0
122628,1.0
122658,0.0
122783,0.0
122886,1.0
122951,0.0
122958,1.0
122990,0.0
123017,0.0
123165,0.0
123262,0.0
123307,0.0
123394,1.0
123497,0.0
123499,0.0
123523,1.0
123533,0.0
123651,0.0
123684,0.0
123756,0.0
123883,0.0
123914,0.0
123954,0.0
124009,0.0
124016,0.0
124067,0.0
124164,0.0
124272,0.0
124291,0.0
124373,0.0
124462,0.0
124508,0.0
124639,0.0
124640,0.0
124662,0.0
124746,0.0
124750,0.0
124759,0.0
124864,0.0
124891,0.0
124982,0.0
125070,1.0
125126,0.0
125295,0.0
125357,0.0
125369,0.0
125434,0.0
125464,0.0
125487,0.0
125566,0.0
125582,0.0
125760,0.0
125805,0.0
125820,0.0
125897,0.0
125998,0.0
126012,0.0
126035,0.0
126057,1.0
126327,0.0
126384,0.0
126397,1.0
126508,0.0
126523,0.0
126600,0.0
126609,0.0
126776,0.0
126786,0.0
126845,0.0
126904,0.0
126925,0.0
126927,0.0
126943,0.0
126946,0.0
126970,0.0
127056,0.0
127089,0.0
127305,0.0
127358,0.0
127490,0.0
127503,0.0
127535,0.0
127538,0.0
127907,0.0
128020,0.0
128127,0.0
128144,0.0
128276,0.0
128293,0.0
128376,0.0
128468,0.0
128500,0.0
128511,0.0
128553,0.0
128708,0.0
128738,0.0
128753,0.0
128800,0.0
128851,0.0
128869,0.0
128900,0.0
128998,0.0
129032,0.0
129114,0.0
129272,0.0
129562,0.0
129582,1.0
129781,0.0
129882,0.0
129894,0.0
130063,1.0
130258,0.0
130511,0.0
130540,1.0
130643,0.0
130740,0.0
130789,0.0
130813,1.0
130820,0.0
131002,0.0
131146,0.0
131212,0.0
131346,0.0
131383,0.0
131391,0.0
131422,0.0
131428,0.0
131516,1.0
131590,0.0
131675,0.0
131808,0.0
131909,0.0
131942,0.0
132131,0.0
132162,0.0
132187,0.0
132292,0.0
132390,0.0
132411,0.0
132428,0.0
132503,0.0
132552,0.0
132730,0.0
132804,1.0
132844,0.0
132876,0.0
133051,0.0
133143,0.0
133239,0.0
133386,0.0
133423,0.0
133438,0.0
133476,0.0
133572,0.0
133663,0.0
133668,0.0
133674,0.0
133682,0.0
133703,1.0
133761,0.0
133831,0.0
133888,0.0
133947,0.0
133969,0.0
134023,0.0
134094,0.0
134112,0.0
134172,0.0
134173,0.0
134249,0.0
134322,0.0
134340,0.0
134347,0.0
134354,0.0
134406,0.0
134441,0.0
134466,0.0
134493,0.0
134513,0.0
134525,0.0
134596,0.0
134597,0.0
134714,0.0
134785,0.0
134894,0.0
134929,0.0
135063,0.0
135077,0.0
135094,0.0
135182,0.0
135324,0.0
135436,0.0
135442,1.0
135471,1.0
135518,0.0
135529,0.0
135602,0.0
135781,0.0
135855,0.0
135904,0.0
135998,0.0
136108,0.0
136389,0.0
136395,0.0
136492,0.0
136537,0.0
136545,0.0
136618,0.0
136690,0.0
136757,0.0
136845,0.0
136941,0.0
136975,0.0
137083,0.0
137245,0.0
137506,0.0
137556,0.0
137585,0.0
137601,0.0
137772,0.0
137783,0.0
137864,0.0
138060,0.0
138300,0.0
138302,0.0
138319,0.0
138413,0.0
138547,0.0
138577,0.0
138582,0.0
138595,0.0
138836,0.0
139006,0.0
139083,0.0
139094,1.0
139125,0.0
139157,1.0
139241,0.0
139311,0.0
139368,0.0
139441,0.0
139562,0.0
139676,0.0
139680,0.0
139686,0.0
139778,1.0
139914,0.0
140006,0.0
140284,0.0
140303,0.0
140457,0.0
140513,0.0
140742,0.0
140769,0.0
140826,0.0
140870,0.0
140949,0.0
141148,0.0
141228,0.0
141231,1.0
141233,0.0
141312,0.0
141359,0.0
141439,0.0
141527,0.0
141658,0.0
141687,1.0
141695,0.0
141776,0.0
141846,0.0
141877,0.0
142099,0.0
142213,0.0
142302,0.0
142335,0.0
142336,0.0
142400,0.0
142582,0.0
142677,0.0
142678,0.0
142694,0.0
142737,0.0
142780,0.0
142805,0.0
143087,0.0
143174,0.0
143243,0.0
143267,0.0
143296,0.0
143362,0.0
143365,0.0
143384,1.0
143408,1.0
143412,0.0
143501,0.0
143710,0.0
143842,0.0
143864,0.0
143868,0.0
143907,0.0
143912,0.0
143915,0.0
144007,0.0
144025,0.0
144267,0.0
144285,0.0
144400,0.0
144413,0.0
144476,0.0
144560,0.0
144583,1.0
144699,0.0
144816,0.0
144832,0.0
144988,0.0
145156,0.0
145194,1.0
145235,0.0
145279,0.0
145306,0.0
145452,1.0
145470,0.0
145522,0.0
145547,0.0
145600,0.0
145764,0.0
145850,0.0
145928,0.0
146038,0.0
146154,0.0
146235,0.0
146238,0.0
146325,0.0
146684,0.0
146687,0.0
146715,0.0
146796,0.0
146853,0.0
146886,0.0
146909,0.0
147075,0.0
147164,0.0
147306,0.0
147347,1.0
147465,0.0
147475,0.0
147593,1.0
147707,1.0
147795,0.0
147984,0.0
147994,0.0
148099,0.0
148174,0.0
148254,0.0
148318,0.0
148444,0.0
148604,0.0
148619,0.0
148641,0.0
148645,0.0
148657,0.0
148848,0.0
148875,0.0
148892,0.0
149037,0.0
149108,0.0
149138,0.0
149222,0.0
149413,0.0
149475,0.0
149691,0.0
149697,1.0
149783,0.0
149908,0.0
150056,0.0
150146,0.0
150238,0.0
150243,0.0
150426,0.0
150447,0.0
150563,0.0
150593,0.0
150656,0.0
150712,0.0
150743,0.0
150839,0.0
150961,0.0
150977,0.0
150982,0.0
151048,0.0
151349,0.0
151351,0.0
151379,0.0
151473,0.0
151508,0.0
151520,0.0
151554,0.0
151688,0.0
151766,0.0
151923,0.0
151924,0.0
152009,1.0
152055,0.0
152060,0.0
152103,0.0
152108,0.0
152243,0.0
152257,0.0
152282,0.0
152411,0.0
152527,0.0
152594,1.0
152767,0.0
152834,0.0
152911,0.0
152927,0.0
153008,0.0
153098,0.0
153114,0.0
153152,0.0
153304,0.0
153344,0.0
153465,0.0
153503,0.0
153559,0.0
153567,0.0
153725,0.0
153845,0.0
153868,0.0
153954,0.0
154064,0.0
154107,0.0
154129,0.0
154142,0.0
154164,0.0
154336,0.0
154385,0.0
154432,0.0
154479,0.0
154584,0.0
154602,0.0
154621,0.0
154674,0.0
154917,0.0
155098,0.0
155209,0.0
155272,0.0
155299,0.0
155377,0.0
155410,0.0
155433,0.0
155479,0.0
155609,0.0
155663,0.0
155696,0.0
155756,0.0
155818,0.0
155872,0.0
156039,0.0
156129,0.0
156157,0.0
156224,0.0
156226,0.0
156289,0.0
156300,0.0
156333,0.0
156342,1.0
156369,0.0
156370,0.0
156421,0.0
156593,0.0
156770,0.0
156886,0.0
157037,1.0
157051,0.0
157330,0.0
157410,0.0
157463,0.0
157474,0.0
157525,0.0
157647,0.0
157654,0.0
157674,1.0
157725,0.0
157820,0.0
157902,0.0
157904,0.0
157978,0.0
158025,0.0
158053,0.0
158076,0.0
158153,0.0
158204,0.0
158268,0.0
158318,0.0
158353,1.0
158397,0.0
158445,0.0
158479,0.0
158532,1.0
158564,0.0
158600,1.0
158640,0.0
158669,0.0
158823,0.0
158899,1.0
159015,0.0
159057,1.0
159105,0.0
159119,0.0
159141,0.0
159237,0.0
159343,0.0
159373,0.0
159568,0.0
159593,0.0
159695,0.0
159760,0.0
159797,0.0
159841,0.0
159891,0.0
159916,1.0
159970,1.0
160052,0.0
160115,0.0
160132,0.0
160144,0.0
160231,0.0
160332,0.0
160404,0.0
160460,0.0
160524,0.0
160616,0.0
160690,0.0
160730,0.0
160808,0.0
160867,0.0
160882,0.0
161019,0.0
161244,0.0
161310,0.0
161376,0.0
161412,0.0
161621,0.0
161951,0.0
162143,0.0
162183,0.0
162285,0.0
162290,0.0
162319,1.0
162448,0.0
162549,0.0
162593,0.0
162604,0.0
162749,1.0
162828,0.0
162929,1.0
162946,0.0
163460,0.0
163467,0.0
163683,0.0
163691,0.0
163692,0.0
163756,0.0
163829,0.0
163836,0.0
163881,0.0
163933,0.0
163939,0.0
163956,1.0
164107,0.0
164140,0.0
164382,0.0
164428,0.0
164650,0.0
164668,0.0
164669,0.0
164716,0.0
164735,0.0
164784,0.0
164974,0.0
165059,0.0
165244,0.0
165284,0.0
165286,0.0
165298,0.0
165337,0.0
165588,0.0
165590,0.0
165596,0.0
165714,0.0
165716,1.0
165766,0.0
165838,0.0
165982,0.0
166111,0.0
166127,0.0
166231,0.0
166279,0.0
166378,0.0
166632,0.0
166775,0.0
166778,0.0
166830,0.0
166842,0.0
166852,0.0
166943,0.0
166951,0.0
166999,1.0
167079,0.0
167125,1.0
167288,0.0
167416,0.0
167421,0.0
167456,0.0
167473,0.0
167516,0.0
167552,0.0
167677,0.0
167817,0.0
167857,0.0
168070,0.0
168196,0.0
168281,0.0
168296,0.0
168297,0.0
168401,0.0
168460,0.0
168547,0.0
168666,1.0
168678,0.0
168758,0.0
168792,0.0
169013,0.0
169042,0.0
169050,0.0
169226,0.0
169347,0.0
169406,0.0
169489,1.0
169508,0.0
169564,0.0
169579,0.0
169604,0.0
169690,0.0
169804,0.0
169880,0.0
169909,0.0
169938,0.0
169954,0.0
169980,0.0
170046,0.0
170065,0.0
170121,0.0
170335,0.0
170353,0.0
170431,0.0
170443,0.0
170486,0.0
170543,0.0
170573,0.0
170637,0.0
170743,0.0
170909,1.0
170926,0.0
170935,0.0
170952,0.0
170996,0.0
170999,0.0
171089,0.0
171277,0.0
171349,0.0
171438,0.0
171481,0.0
171600,0.0
171608,0.0
172015,0.0
172065,0.0
172081,0.0
172137,0.0
172422,0.0
172580,0.0
172718,0.0
172842,0.0
172923,0.0
172960,0.0
172970,0.0
172992,0.0
173029,0.0
173274,1.0
173301,0.0
173345,0.0
173353,0.0
173367,0.0
173424,0.0
173502,0.0
173554,1.0
173575,1.0
173892,0.0
173964,1.0
174050,0.0
174184,0.0
174407,0.0
174494,0.0
174534,0.0
174577,0.0
174599,0.0
174674,0.0
174725,0.0
175087,0.0
175100,0.0
175144,0.0
175199,0.0
175246,0.0
175248,0.0
175283,0.0
175285,0.0
175287,0.0
175290,0.0
175423,0.0
175492,0.0
175512,0.0
175725,0.0
175757,0.0
175770,0.0
175886,0.0
175919,0.0
175990,0.0
176042,0.0
176097,0.0
176159,0.0
176284,0.0
176287,0.0
176714,0.0
176727,0.0
176805,0.0
176872,0.0
176918,0.0
177132,1.0
177299,0.0
177363,0.0
177613,0.0
177692,0.0
177740,0.0
177894,1.0
177901,0.0
177941,0.0
177985,0.0
177996,0.0
178007,0.0
178102,0.0
178116,0.0
178120,0.0
178155,0.0
178249,0.0
178257,0.0
178370,0.0
178377,0.0
178440,1.0
178448,0.0
178539,0.0
178569,0.0
178721,0.0
178770,1.0
178872,0.0
178889,0.0
178893,0.0
178901,0.0
179004,0.0
179114,0.0
179240,0.0
179251,0.0
179285,0.0
179311,0.0
179330,0.0
179399,0.0
179620,0.0
179655,1.0
179756,0.0
179943,0.0
180002,0.0
180015,0.0
180078,0.0
180167,0.0
180233,0.0
180295,0.0
180341,0.0
180381,0.0
180393,0.0
180405,0.0
180469,0.0
180653,0.0
180865,0.0
181093,0.0
181185,0.0
181335,0.0
181476,0.0
181596,0.0
181769,0.0
181881,0.0
181884,0.0
181923,0.0
181945,0.0
181991,0.0
182121,0.0
182196,0.0
182229,0.0
182364,0.0
182411,0.0
182478,1.0
182567,0.0
182795,1.0
182834,0.0
182847,0.0
182982,1.0
183017,0.0
183083,0.0
183106,1.0
183146,0.0
183220,0.0
183265,0.0
183325,0.0
183333,0.0
183429,0.0
183469,0.0
183525,0.0
183557,0.0
183588,0.0
183620,0.0
183797,0.0
183865,0.0
183966,0.0
184128,0.0
184140,0.0
184143,0.0
184159,0.0
184213,1.0
184218,0.0
184452,0.0
184543,0.0
184691,0.0
184753,0.0
184811,0.0
184825,0.0
184835,0.0
184897,0.0
184949,0.0
184960,0.0
185079,0.0
185081,0.0
185214,0.0
185294,0.0
185366,0.0
185369,0.0
185457,0.0
185489,0.0
185540,0.0
185545,0.0
185617,0.0
185681,0.0
185830,1.0
185976,0.0
186064,0.0
186189,0.0
186326,0.0
186370,0.0
186533,0.0
186541,0.0
186592,0.0
186601,0.0
186650,0.0
186772,0.0
186850,0.0
186873,0.0
186950,0.0
187052,0.0
187080,0.0
187111,0.0
187138,0.0
187273,0.0
187299,0.0
187389,0.0
187505,0.0
187665,0.0
187682,0.0
187736,0.0
187911,0.0
188097,1.0
188323,0.0
188527,1.0
188555,0.0
188625,0.0
188700,0.0
188713,0.0
188719,0.0
188806,0.0
188827,0.0
188841,0.0
188868,0.0
188883,0.0
188894,0.0
189190,0.0
189349,0.0
189411,0.0
189431,0.0
189455,0.0
189475,1.0
189562,0.0
189849,0.0
189909,0.0
189937,0.0
190051,0.0
190070,0.0
190073,0.0
190079,0.0
190098,0.0
190197,0.0
190203,0.0
190233,0.0
190243,0.0
190289,0.0
190369,0.0
190438,0.0
190580,0.0
190641,0.0
190654,0.0
190707,0.0
190719,0.0
190818,0.0
190859,0.0
190866,0.0
190934,0.0
190992,0.0
191058,0.0
191129,0.0
191150,0.0
191152,0.0
191308,0.0
191340,0.0
191404,0.0
191410,0.0
191535,0.0
191556,0.0
191563,0.0
191766,0.0
191797,0.0
191904,0.0
192108,0.0
192114,0.0
192132,0.0
192286,0.0
192342,0.0
192344,0.0
192415,0.0
192484,0.0
192555,0.0
192608,0.0
192643,0.0
192696,0.0
192715,0.0
192718,0.0
192744,0.0
192807,0.0
192878,0.0
192956,0.0
193178,0.0
193256,0.0
193304,0.0
193324,0.0
193466,0.0
193480,0.0
193573,0.0
193576,0.0
193627,0.0
193641,0.0
193694,0.0
193702,0.0
193732,0.0
193835,0.0
193943,0.0
194016,0.0
194117,0.0
194182,0.0
194397,1.0
194663,0.0
194734,0.0
194843,1.0
195123,0.0
195254,0.0
195266,0.0
195305,0.0
195370,0.0
195418,0.0
195442,0.0
195448,0.0
195498,0.0
195610,0.0
195660,0.0
195669,0.0
195780,0.0
195821,0.0
195851,0.0
195884,0.0
195984,0.0
196243,0.0
196252,0.0
196288,0.0
196379,0.0
196494,0.0
196571,0.0
196742,0.0
196750,0.0
196758,0.0
196881,0.0
197110,0.0
197163,0.0
197203,0.0
197230,0.0
197406,0.0
197570,0.0
197602,0.0
197634,0.0
197665,0.0
197911,0.0
197957,0.0
197972,0.0
198040,1.0
198120,0.0
198182,0.0
198304,0.0
198306,0.0
198320,0.0
198404,0.0
198450,0.0
198469,0.0
198489,0.0
198577,0.0
198623,0.0
198793,0.0
198801,0.0
198928,0.0
199005,0.0
199038,1.0
199122,0.0
199170,0.0
199233,0.0
199480,0.0
199519,0.0
199534,0.0
199628,0.0
199719,0.0
199734,0.0
199880,1.0
199981,0.0
200083,0.0
200129,1.0
200205,0.0
200237,0.0
200317,0.0
200341,0.0
200346,1.0
200389,1.0
200530,0.0
200566,0.0
200573,0.0
200704,0.0
200715,0.0
200913,0.0
200920,0.0
200956,0.0
201069,0.0
201161,0.0
201174,0.0
201199,0.0
201392,0.0
201510,1.0
201584,0.0
202047,0.0
202135,0.0
202241,0.0
202258,0.0
202298,0.0
202460,0.0
202609,0.0
202792,0.0
202965,0.0
203032,0.0
203079,0.0
203107,0.0
203222,0.0
203361,0.0
203364,0.0
203401,0.0
203424,0.0
203580,0.0
203581,0.0
203631,0.0
203749,0.0
203758,0.0
203943,0.0
203955,0.0
203964,0.0
204012,0.0
204064,0.0
204092,0.0
204157,0.0
204158,0.0
204472,0.0
204590,0.0
204643,0.0
204803,0.0
204820,0.0
204903,0.0
204922,1.0
205137,0.0
205203,0.0
205268,0.0
205461,0.0
205665,0.0
205718,0.0
205841,0.0
205888,0.0
205961,0.0
206018,0.0
206125,0.0
206157,0.0
206201,0.0
206450,1.0
206467,0.0
206481,1.0
206491,0.0
206534,0.0
206535,0.0
206561,0.0
206570,0.0
206588,0.0
206634,0.0
206647,0.0
206668,0.0
206786,0.0
206817,1.0
206826,0.0
206855,0.0
207004,0.0
207023,0.0
207045,1.0
207205,0.0
207249,0.0
207276,0.0
207405,0.0
207474,0.0
207672,1.0
207737,0.0
207765,0.0
207798,0.0
207918,0.0
207919,0.0
207925,0.0
207987,0.0
207996,0.0
208050,0.0
208092,0.0
208153,0.0
208224,0.0
208295,0.0
208315,0.0
208345,0.0
208381,0.0
208454,0.0
208466,0.0
208503,0.0
208514,0.0
208572,0.0
208672,0.0
208673,0.0
209046,0.0
209204,0.0
209259,0.0
209262,0.0
209321,0.0
209360,0.0
209518,1.0
209537,0.0
209798,0.0
210014,0.0
210108,0.0
210124,0.0
210184,0.0
210214,1.0
210249,0.0
210274,0.0
210348,0.0
210358,0.0
210362,0.0
210469,0.0
210570,0.0
210579,0.0
210603,0.0
210606,0.0
210656,0.0
210671,0.0
210689,0.0
210780,0.0
210783,0.0
210801,0.0
210812,0.0
210940,0.0
210980,0.0
210991,0.0
211038,0.0
211046,0.0
211089,0.0
211101,0.0
211149,0.0
211174,0.0
211269,0.0
211477,0.0
211511,0.0
211513,0.0
211597,0.0
211669,0.0
211926,0.0
212035,0.0
212054,0.0
212163,0.0
212188,0.0
212379,0.0
212444,0.0
212475,0.0
212578,0.0
212603,0.0
212797,0.0
212852,0.0
212904,0.0
213015,0.0
213034,0.0
213125,0.0
213385,0.0
213395,0.0
213418,1.0
213571,0.0
213576,0.0
213667,0.0
213764,0.0
213909,0.0
214029,0.0
214082,0.0
214163,1.0
214186,0.0
214320,0.0
214366,0.0
214398,0.0
214401,0.0
214417,0.0
214428,1.0
214557,0.0
214571,0.0
214583,0.0
214712,0.0
214763,0.0
214892,0.0
214919,0.0
214961,0.0
214989,0.0
215038,0.0
215099,0.0
215106,0.0
215153,0.0
215181,0.0
215183,0.0
215275,1.0
215295,0.0
215441,0.0
215446,0.0
215544,1.0
215561,0.0
215579,0.0
215602,1.0
215736,0.0
215767,0.0
215770,0.0
215777,0.0
215802,0.0
215927,0.0
215970,0.0
216011,0.0
216127,0.0
216205,0.0
216223,0.0
216256,0.0
216366,0.0
216463,0.0
216523,0.0
216674,0.0
216683,0.0
216929,0.0
216940,0.0
216991,0.0
217185,0.0
217204,0.0
217208,0.0
217279,1.0
217311,0.0
217329,0.0
217360,0.0
217585,0.0
217674,0.0
217713,0.0
217945,0.0
218002,0.0
218064,0.0
218146,0.0
218179,0.0
218301,0.0
218385,0.0
218435,0.0
218599,0.0
218625,0.0
218753,0.0
218777,0.0
218802,0.0
218823,0.0
218858,0.0
218908,0.0
218926,1.0
218969,0.0
219154,0.0
219234,0.0
219342,0.0
219414,0.0
219419,0.0
219445,0.0
219486,0.0
219494,0.0
219509,0.0
219523,0.0
219563,0.0
219884,0.0
220008,0.0
220176,0.0
220220,0.0
220262,1.0
220539,0.0
220780,0.0
220836,0.0
220846,0.0
220894,0.0
220895,0.0
220899,1.0
221154,0.0
221248,1.0
221350,0.0
221494,0.0
221652,0.0
221692,0.0
221710,0.0
221789,0.0
221834,0.0
221880,0.0
221993,0.0
221995,0.0
222018,0.0
222075,0.0
222105,0.0
222194,0.0
222246,0.0
222374,0.0
222378,0.0
222442,0.0
222551,0.0
222734,0.0
222796,0.0
222891,0.0
222906,0.0
222946,0.0
222995,0.0
223002,0.0
223020,0.0
223031,0.0
223061,0.0
223158,0.0
223355,0.0
223442,0.0
223479,0.0
223616,0.0
223686,0.0
223738,0.0
223742,0.0
223784,0.0
223838,0.0
224003,0.0
224537,0.0
224572,0.0
224587,0.0
224644,0.0
224753,1.0
224880,0.0
225087,0.0
225113,0.0
225248,0.0
225284,0.0
225304,0.0
225308,0.0
225312,0.0
225620,0.0
225700,0.0
225773,0.0
225837,0.0
225957,0.0
225962,0.0
226175,0.0
226205,0.0
226236,0.0
226273,1.0
226276,0.0
226321,0.0
226809,0.0
226865,0.0
226886,1.0
227127,0.0
227303,1.0
227331,0.0
227350,0.0
227416,0.0
227473,0.0
227513,0.0
227682,0.0
227687,0.0
227792,1.0
227832,0.0
227984,0.0
227987,0.0
228055,0.0
228156,0.0
228226,0.0
228312,0.0
228398,0.0
228526,1.0
228541,0.0
228543,0.0
228773,0.0
228804,0.0
228966,0.0
229070,0.0
229110,0.0
229156,0.0
229275,0.0
229365,0.0
229406,0.0
229420,0.0
229451,0.0
229473,0.0
229498,0.0
229718,0.0
229776,0.0
229794,0.0
229901,0.0
229907,0.0
229910,0.0
229924,0.0
229979,0.0
230047,0.0
230074,0.0
230079,0.0
230080,0.0
230236,0.0
230386,0.0
230436,0.0
230705,0.0
230774,0.0
230796,0.0
230833,0.0
230865,0.0
231111,0.0
231185,0.0
231205,0.0
231271,0.0
231322,0.0
231365,0.0
231399,0.0
231475,0.0
231565,0.0
231631,0.0
231632,0.0
231659,0.0
231673,0.0
231688,0.0
231821,0.0
231823,0.0
231851,0.0
232075,1.0
232179,0.0
232200,0.0
232321,0.0
232334,0.0
232443,0.0
232498,0.0
232549,0.0
232689,1.0
232825,0.0
232845,0.0
232926,0.0
232946,0.0
232987,0.0
233182,0.0
233204,0.0
233245,0.0
233331,1.0
233388,0.0
233514,0.0
233525,0.0
233724,0.0
233730,0.0
233799,0.0
233903,0.0
234039,0.0
234071,0.0
234083,0.0
234134,0.0
234137,0.0
234150,0.0
234305,0.0
234307,0.0
234321,0.0
234341,1.0
234350,0.0
234361,0.0
234407,0.0
234458,0.0
234517,0.0
234639,0.0
234874,0.0
234886,0.0
234930,0.0
234949,0.0
234964,0.0
235001,0.0
235014,0.0
235038,0.0
235131,0.0
235197,0.0
235234,0.0
235320,0.0
235502,0.0
235520,0.0
235553,0.0
235581,0.0
235720,0.0
235894,0.0
235904,0.0
236026,0.0
236099,1.0
236133,1.0
236216,1.0
236540,0.0
236556,0.0
236661,0.0
236736,0.0
236840,0.0
236992,1.0
237153,0.0
237335,0.0
237445,0.0
237515,0.0
237524,0.0
237667,0.0
237894,0.0
237925,0.0
237980,0.0
238014,0.0
238126,0.0
238162,0.0
238205,0.0
238334,0.0
238364,0.0
238373,1.0
238374,1.0
238432,0.0
238449,0.0
238461,0.0
238503,0.0
238524,0.0
238555,0.0
238591,0.0
238632,0.0
238764,0.0
238819,1.0
238847,0.0
238861,1.0
238872,0.0
239095,1.0
239265,0.0
239332,0.0
239374,0.0
239416,0.0
239441,1.0
239501,0.0
239531,0.0
239576,0.0
239740,0.0
239803,0.0
239905,0.0
240006,0.0
240023,0.0
240160,0.0
240171,0.0
240240,0.0
240318,0.0
240435,0.0
240621,0.0
240667,0.0
240732,0.0
240800,0.0
241094,1.0
241240,0.0
241243,0.0
241308,0.0
241335,0.0
241384,0.0
241386,0.0
241449,0.0
241634,0.0
241672,0.0
241713,1.0
241783,0.0
241792,1.0
241812,0.0
241929,0.0
241942,0.0
242052,0.0
242078,0.0
242090,0.0
242112,0.0
242140,0.0
242214,0.0
242300,0.0
242318,0.0
242330,0.0
242334,0.0
242359,0.0
242398,0.0
242495,0.0
242531,0.0
242535,0.0
242573,0.0
242628,0.0
242768,0.0
242864,0.0
243045,0.0
243068,0.0
243262,0.0
243384,0.0
243498,0.0
243522,1.0
243599,0.0
243625,1.0
243632,0.0
243676,0.0
243693,0.0
243724,0.0
243730,0.0
243786,0.0
244040,0.0
244065,1.0
244192,1.0
244217,0.0
